,"Range Name","Did","Buying Rate","Selling Rate","Currency","Test Number","Minimum Call Duration","perclilimit","Max Daily Minutes","IVR","Routing"
,"Equatorial Guinea T1","240222294640","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222206974","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222551057","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222274548","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222635307","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222232638","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222178821","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222115328","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222299011","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222267007","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222614193","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222204367","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222183529","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222284830","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222602995","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222141982","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222298171","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222184610","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222237138","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222270648","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222541593","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222611192","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222775598","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222177171","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222249755","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222291997","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222270075","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222273960","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222220771","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222106862","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222062348","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222667609","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222225326","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222272492","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222251584","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222276525","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222245237","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222257445","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222287996","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222270157","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222289588","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222705440","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222583514","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222111153","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222296104","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222224941","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222278916","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222255192","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222243700","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222231651","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222249207","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222204063","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222191959","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222145034","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222674295","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222298966","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222602173","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222624203","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222235933","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222268864","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222608662","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222651885","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222121710","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222155990","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222525687","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222286719","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222127919","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222627663","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222107570","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222271881","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222166254","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222266444","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222221946","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222239727","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222620189","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222249855","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222127790","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222288967","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222272590","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222297162","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222237299","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222235275","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222276242","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222702854","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222201078","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222239278","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222254539","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222257894","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222286177","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222233760","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222275786","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222203180","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222155973","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222710214","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222201482","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222757675","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222216179","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222125591","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222244358","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222235451","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222246766","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222248305","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222674431","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222602564","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222216550","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222296495","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222269255","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222626318","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222244730","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222237010","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222279338","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222296683","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222185183","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222266433","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222275954","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222185584","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222278531","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222666257","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222271267","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222234686","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222224341","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222252652","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222200152","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222232409","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222236046","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222280895","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222680780","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222252894","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222282389","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222282194","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222241882","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222280858","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222238106","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222669540","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222294081","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222138131","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222269769","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222200212","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222131331","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222670083","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222270498","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222570216","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222246100","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222258402","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222281722","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222271465","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222231964","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222245145","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222248559","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222249347","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222278263","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222220412","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222247443","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222292064","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222244279","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222217661","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222229515","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222226676","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222237556","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222291264","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222238149","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222241770","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222154773","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222215678","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222299779","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222298908","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222248782","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222289738","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222290538","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222217287","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222242257","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222278168","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222630058","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222213017","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222226549","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222204049","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222296242","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222193268","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222606507","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222164388","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222655518","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222717840","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222607185","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222267797","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222188089","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222271684","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222274392","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222700939","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222276189","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222273239","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222192263","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222223425","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222705042","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222172612","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222212190","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222155668","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222187552","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222619810","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222272966","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222213277","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222125752","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222273060","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222270574","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222215919","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222272351","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222273829","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222280910","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222299401","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222274376","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222627729","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222272182","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222274669","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222224216","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222549949","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222505040","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222255253","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222227619","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222215244","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222160874","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222297510","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
